adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10769, 'name': 'Foreign'}]",,25747,tt1173686,ko,아름답다,"Eun-young is a woman cursed with great beauty. Wherever she goes, she gets unwanted admiration from men and jealousy from women. One day, one of her stalking admirer invades her place."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,180856,tt2004271,en,King's Faith,"When eighteen-year-old Brendan King attempts to leave his turbulent gang life behind him, his past continues to threaten his new-found faith, family, and future"
False,,0,"[{'id': 18, 'name': 'Drama'}]",,261101,tt3005242,en,Cantinflas,"Mike Todd is a Broadway producer struggling to produce the film. Around the World in 80 Days. In Mexico, Mario Moreno, a young entertainer is struggling to get some respect, and he manages to become a star. A twist of faith makes them partners. Together they won the Oscar for Best Picture."
False,,6500000,"[{'id': 27, 'name': 'Horror'}]",,282813,tt2799166,en,The Pyramid,"A team of U.S. archaeologists unearths an ancient pyramid buried deep beneath the Egyptian desert. As they search the pyramid's depths, they become hopelessly lost in its dark and endless catacombs. Searching for a way out, they become desperate to seek daylight again. They come to realize they aren't just trapped, they are being hunted."
False,,0,"[{'id': 27, 'name': 'Horror'}]",,124470,tt1988621,en,Exists,A group of friends who venture into the remote Texas woods for a party weekend find themselves stalked by Bigfoot.
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,39398,tt1372746,en,Waiting for Armageddon,"America's 50-million strong Evangelical community is convinced that the world's future is foretold in Biblical prophecy - from the Rapture to the Battle of Armageddon. This astonishing documentary explores their world - in their homes, at conferences, and on a wide-ranging tour of Israel. By interweaving Christian, Zionist, Jewish and critical perspectives along with telling archival materials, the filmmakers probe the politically powerful - and potentially explosive - alliance between Evangelical Christians and Israel...an alliance that may set the stage for what one prominent Evangelical leader calls ""World War III."""
False,,12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,209189,tt1663207,en,Life of Crime,Two common criminals get more than they bargained for after kidnapping the wife of a corrupt real-estate developer who shows no interest in paying the $1 million dollar ransom for her safe return.
False,"{'id': 288235, 'name': 'Cat Run Collection', 'poster_path': '/cv3NKmlnHYN9pK9wAh5NifpQkFL.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,273621,tt3461828,en,Cat Run 2,"A couple of fumbling best friends run a private detective agency and find themselves solving their next case in New Orleans, becoming embroiled in a web of sexy female spies and government conspiracy in the lively and character-filled backdrops of the Big Easy"
False,,5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://www.asabovesobelowmovie.com/,256274,tt2870612,en,"As Above, So Below","When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,89092,tt0063093,en,Hostile Witness,"Ray Milland plays a barrister whose daughter is killed in a ""hit-and-run"" accident. When his neighbor is also killed, evidence points to the barrister as the murderer. Did he do it? Is he insane?"
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,64973,tt0428959,en,"Peace, Propaganda & the Promised Land","This video shows how the foreign policy interests of American political elites-working in combination with Israeli public relations stratgies-influence US news reporting about the Middle East conflict. Combining American and British TV news clips with observations of analysts, journalists and political activists, Peace, Propaganda &amp; the Promised Land provides a brief historical overview, a striking media comparison, and an examination of factors that have distorted U.S. media coverage and, in turn, American public opinion."
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,64522,tt0948465,en,Reel Bad Arabs: How Hollywood Vilifies a People,"This documentary dissects a slanderous aspect of cinematic history that has run virtually unchallenged form the earliest days of silent film to today's biggest Hollywood blockbusters. The film explores a long line of degrading images of Arabs--from Bedouin bandits and submissive maidens to sinister sheikhs and gun-wielding ""terrorists""--along the way offering devastating insights into the origin of these stereotypic images, their development at key points in US history, and why they matter so much today."
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,285692,tt3813916,el,A Blast,"Running away on the highway, Maria is alone in her roaring SUV. Behind her, fire and a case full of money. In front of her, the hopeless vastness of the motorway. Only a day before she was a caring mother, a loving wife, a responsible daughter. Today she has gone rogue."
False,"{'id': 413661, 'name': 'Charlie Chan (Sidney Toler) Collection', 'poster_path': '/y0xWQpLRattvypZXF5ZiuipsD2U.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",,38462,tt0036706,en,Charlie Chan in the Secret Service,Charlie Chan is an agent of the U.S. government working in Washington DC and he is assigned to investigate the murder of the inventor of a highly advanced torpedo. Aiding Chan is his overeager but dull-witted Number Three son Tommy (Benson Fong) and his Number Two Daughter Iris Chan (Marianne Quon).
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",,40951,tt0034985,en,The Living Ghost,"A detective investigating kidnapping case discovers the victim, who may be a zombie."
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,47571,tt0019684,en,Behind That Curtain,"Sir George hires Hillary Gatt to find out more about Eric who wants to marry Lois. Gatt is murdered and the couple, married, run off to India. Old friend John Beetham sympathizes with the bride who sees that her hubby is a liar and drunk. John and Lois fly to San Francisco. Eric shows up and tries to kill John, but Scotland Yard's Lt. Charlie Chan intervenes. Chan fans may be disappointed in this globe-trotting mystery, however, as the detective (played by Korean actor E.L. Park) only appears in a few scenes.The film is more noteworthy for its introduction of Boris Karloff to sound features, in a small role as a servant from Sudan who mutters inscrutable nonsense about the whims of the desert."
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",,74950,tt0807707,de,Breakout,
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,252956,tt0034555,en,Bullet Scars,"Dr. Steven Bishop is taken to the hideout of Frank Dillon and his gang to treat the wounded Joe Madison.  Joe's nurse sister Nora Madison is also taken. Dillon tells Bishop Dr. Steven Bishop is taken to the hideout of Frank Dillon and his gang to treat the wounded Joe Madison. Joe's nurse sister that if Joe dies, he will be killed, but Bishop knows he will be either way. Joe dies, but Nora and Steve conceal it from Dillon and send a plea for help in a prescription that Bishop writes."
False,,0,[],,273656,tt1522196,en,Never Make It Home,"In 2006, after 10 years of constant touring with his band, Kirk Rundstrom was diagnosed with terminal cancer.  With only two months left to live, he decided to book a tour."
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,242090,tt2756032,en,The One I Love,"On the brink of separation, Ethan and Sophie escape to a beautiful vacation house for a weekend getaway in an attempt to save their marriage. What begins as a romantic and fun retreat soon becomes surreal, when an unexpected discovery forces the two to examine themselves, their relationship, and their future."
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,46737,tt1227170,en,Passenger Side,"Two brothers spend the day driving around Los Angeles county looking for the meaning of their lives, or cheap street drugs, depending on who you happen to believe."
False,,0,"[{'id': 18, 'name': 'Drama'}]",,119700,tt1630562,nl,Onder Ons,"Polish Ewa works as an Au-pair in a small town in Holland. A sensitive girl, she finds it difficult to live up to her host-parents' clichéd expectations. When a rape takes place in town, Ewa believes to know the rapist. Having no one to share this knowledge with, it furthers her alienation from the people around her, resulting in her being send back home."
False,,0,[],http://seeyounextmovie.com/,189277,tt2520394,en,See You Next Tuesday,An odd pregnant girl disrupts the lives of her campy recovering alcoholic mother and vulgar lesbian sister during a nervous breakdown.
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,281468,tt2507550,en,Killing Us Softly 4: Advertising's Image Of Women,"The documentary focuses on images of women in advertising, in particular on gender stereotypes, the effects of advertising on women's self-image and the objectification of women's bodies."
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.mediaed.org/cgi-bin/commerce.cgi?preadd=action&key=115,135800,tt0373193,en,No Logo: Taking Aim at the Brand Bullies,"There's a bad mood rising against the corporate brands. No Logo is the warning on the label.  In the last decade, No Logo has become a cultural manifesto for the critics of unfettered capitalism worldwide. As the world faces a second economic depression, No Logo's analysis of our corporate and branded world is as timely and powerful as ever.  Equal parts cultural analysis, political manifesto, mall-rat memoir, and journalistic exposé, No Logo is the first book to put the new resistance into pop-historical and clear economic perspective. It tells a story of rebellion and self-determination in the face of our new branded world."
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,64683,tt0336699,en,Killing Us Softly 3: Advertising's Image of Women,"Jean Kilbourne's pioneering work helped develop and popularize the study of gender representation in advertising. Her award-winning Killing us Softly films have influenced millions of college and high school students across two generations and on an international scale. In this important new film, Kilbourne reviews if and how the image of women in advertising has changed over the last 20 years. With wit and warmth, Kilbourne uses over 160 ads and TV commercials to critique advertising's image of women. By fostering creative and productive dialogue, she invites viewers to look at familiar images in a new way, that moves and empowers them to take action."
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,88573,tt1682186,th,ฝนตกขึ้นฟ้า,A hitman named Tul is shot in the head during an assignment. When he wakes up from a two month coma Tul discovers that he literally sees everything upside down.
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.elniñolapelicula.es,247182,tt2093990,es,El niño,"The story stars two teenagers on the one side, El Niño and El Compi, who want to enter the world of drug trafficking, and two police officers on the other, Jesús and Eva, who have been trying to eradicate the drug trafficking network for years. A small-time trafficker working in the Gibraltar Straits."
